"target#aspect";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"the staff 's foreign languages#Staff";"1";"1";"1";"the staff 's foreign language";"D N O G N";"the#2027 staff#191 's#82 foreign#6 languages#4"
"traveling to the city centre#Location";"1";"1";"1";"travel to the city centre";"V P D N N";"traveling#4 to#771 the#2027 city#62 centre#26"
"small pool on the roof#Swimming pool";"1";"1";"1";"small pool on the roof";"G N P D N";"small#68 pool#46 on#161 the#2027 roof#3"
"this part of the city#Location";"1";"1";"1";"this part of the city";"D N P D N";"this#254 part#12 of#490 the#2027 city#62"
"the old parts of town#Location";"1";"1";"1";"the old part of town";"D G N P N";"the#2027 old#48 parts#3 of#490 town#12"
"some parts of the hotel#unknown";"1";"1";"1";"some part of the hotel";"D N P D N";"some#65 parts#3 of#490 the#2027 hotel#680"
"the park behind the hotel#Location";"1";"1";"1";"the Park behind the hotel";"D R P D N";"the#2027 park#24 behind#3 the#2027 hotel#680"
"a hotel with such staff#Staff";"1";"1";"1";"a hotel with such staff";"D N P G N";"a#833 hotel#680 with#296 such#15 staff#191"
"the breakfast and diner aerea#Restaurant";"1";"1";"1";"the breakfast and diner aerea";"D N C N N";"the#2027 breakfast#116 and#1183 diner#2 aerea#1"
"smell around the sitting area#Interior/exterior";"1";"1";"1";"smell around the sitting area";"N P D N N";"smell#8 around#34 the#2027 sitting#1 area#67"
"staff in the animation team#Staff";"1";"1";"1";"staff in the animation team";"N P D N N";"staff#191 in#626 the#2027 animation#20 team#20"
"private areas by the sea.what#Facilities";"1";"1";"1";"private area by the sea.What";"G N P D R";"private#7 areas#16 by#52 the#2027 sea.what#1"
"the view of the canal#Rooms";"1";"1";"1";"the view of the canal";"D N P D N";"the#2027 view#33 of#490 the#2027 canal#1"
"bread , soup and desserts#Restaurant";"1";"1";"1";"bread , soup and dessert";"N O N C N";"bread#6 ,#1248 soup#2 and#1183 desserts#1"
"the oberoi udaivilas luxury hotel#Location";"1";"1";"1";"the Oberoi Udaivilas Luxury Hotel";"D R R R R";"the#2027 oberoi#1 udaivilas#1 luxury#11 hotel#680"
"every part of the hotel#unknown";"1";"1";"1";"every part of the hotel";"D N P D N";"every#33 part#12 of#490 the#2027 hotel#680"
"the food and beverage manager#Staff";"1";"1";"1";"the food and beverage manager";"D N C N N";"the#2027 food#131 and#1183 beverage#1 manager#14"
"* * * star hotel#unknown";"1";"1";"1";"* * * star hotel";"N N O G N";"*#7 *#7 *#7 star#27 hotel#680"
"an upgrade to executive suite#Rooms";"1";"1";"1";"a upgrade to Executive suite";"D N P R N";"an#78 upgrade#8 to#771 executive#7 suite#7"
"my 3 · night stay#unknown";"1";"1";"1";"my 3 · night stay";"Q O N G N";"my#141 3#19 ·#216 night#54 stay#129"
"the a la carte restaurants#Restaurant";"1";"1";"1";"the a la carte restaurant";"D O G N N";"the#2027 a#833 la#8 carte#12 restaurants#42"
"the local fish market evening#unknown";"0";"1";"2";"the local fish market evening";"D G N N N";"the#2027 local#4 fish#9 market#8 evening#14"
"the service of the staff#Staff";"0";"1";"2";"the service of the staff";"D N P D N";"the#2027 service#79 of#490 the#2027 staff#191"
"the people who are working#Staff";"0";"1";"2";"the person who be work";"D N Q V V";"the#2027 people#54 who#33 are#218 working#19"
"the local fish market evening#Facilities";"0";"1";"2";"the local fish market evening";"D G N N N";"the#2027 local#4 fish#9 market#8 evening#14"
"this b & amp ; b#unknown";"1";"2";"2";"this B & amp ; B";"D R C N O R";"this#254 b#16 &#36 amp#12 ;#39 b#16"
"the sauna / steam room area#Facilities";"1";"2";"2";"the sauna / steam room area";"D G N N N N";"the#2027 sauna#9 /#40 steam#4 room#262 area#67"
"nothing that we did not like#unknown";"1";"1";"1";"nothing that we do not like";"N P Q V A V";"nothing#27 that#162 we#407 did#30 not#259 like#56"
"wi · fi in the room#Internet";"1";"1";"1";"Wi · Fi in the room";"R O R P D N";"wi#5 ·#216 fi#5 in#626 the#2027 room#262"
"the money we spent for it#Value-for-money";"1";"1";"1";"the money we spend for it";"D N Q V P Q";"the#2027 money#32 we#407 spent#11 for#419 it#302"
"the best holiday in my life.#unknown";"1";"1";"1";"the good holiday in my life.";"D G N P Q N";"the#2027 best#64 holiday#61 in#626 my#141 life.#1"
"the shopping center in the hotel#Facilities";"1";"1";"1";"the shopping center in the hotel";"D N N P D N";"the#2027 shopping#20 center#36 in#626 the#2027 hotel#680"
"the rooms on the street side#Rooms";"1";"1";"1";"the room on the street side";"D N P D N N";"the#2027 rooms#124 on#161 the#2027 street#16 side#13"
"the smilling faces of the emploeys#Staff";"1";"1";"1";"the smilling face of the emploeys";"D N V P D N";"the#2027 smilling#1 faces#2 of#490 the#2027 emploeys#1"
"the rooms with a small kitchen#Facilities";"1";"1";"1";"the room with a small kitchen";"D N P D G N";"the#2027 rooms#124 with#296 a#833 small#68 kitchen#3"
"areas to take the dogs out#Facilities";"1";"1";"1";"area to take the dog out";"N P V D N P";"areas#16 to#771 take#12 the#2027 dogs#5 out#48"
""" fitness "" choice of food#Restaurant";"1";"1";"1";""" fitness "" choice of food";"G N N N P N";"""#42 fitness#4 ""#42 choice#34 of#490 food#131"
"the poor choice of german wines#Restaurant";"1";"1";"1";"the poor choice of german wine";"D G N P G N";"the#2027 poor#27 choice#34 of#490 german#15 wines#1"
"only a few things to eat.#Breakfast";"1";"1";"1";"only a few thing to eat.";"A D G N P V";"only#84 a#833 few#34 things#16 to#771 eat.#1"
"mostly all of the sight seeng#Location";"1";"1";"1";"mostly all of the sight seeng";"A D P D N N";"mostly#11 all#188 of#490 the#2027 sight#3 seeng#1"
"access to the city and messe#Location";"1";"1";"1";"access to the city and messe";"N P D N C G";"access#15 to#771 the#2027 city#62 and#1183 messe#5"
"the staffs knowledge of foreign languages#Staff";"1";"1";"1";"the staff knowledge of foreign language";"D N N P G N";"the#2027 staffs#3 knowledge#1 of#490 foreign#6 languages#4"
"fridge in 1 of the rooms#Facilities";"1";"1";"1";"fridge in 1 of the room";"N P O P D N";"fridge#4 in#626 1#11 of#490 the#2027 rooms#124"
"a la carte restaurant steak house#Restaurant";"1";"1";"1";"a la carte restaurant steak House";"D D N N V R";"a#833 la#8 carte#12 restaurant#70 steak#1 house#4"
"the boys in the lobby bar#Staff";"1";"1";"1";"the boy in the lobby bar";"D N P D N N";"the#2027 boys#2 in#626 the#2027 lobby#19 bar#45"
"the rest of the animation team#Staff";"1";"1";"1";"the rest of the animation team";"D N P D N N";"the#2027 rest#15 of#490 the#2027 animation#20 team#20"
"several deskstop computers for guest use#Facilities";"1";"1";"1";"several deskstop computer for guest use";"G P N P G N";"several#12 deskstop#1 computers#1 for#419 guest#14 use#17"
"euro 20.00 for wi · fi#Internet";"1";"1";"1";"Euro 20.00 for Wi · Fi";"R O P R R R";"euro#7 20.00#1 for#419 wi#5 ·#216 fi#5"
"state of the art cardio equipment#Facilities";"1";"1";"1";"state of the art cardio equipment";"N P D N N N";"state#6 of#490 the#2027 art#3 cardio#1 equipment#6"
"quality of tha staff 's services#Staff";"1";"1";"1";"quality of tha staff 's service";"N P D N O N";"quality#25 of#490 tha#1 staff#191 's#82 services#14"
"the money we had to pay#Value-for-money";"1";"1";"1";"the money we have to pay";"D N Q V P V";"the#2027 money#32 we#407 had#154 to#771 pay#17"
"the sports ( pool ) area#Facilities";"1";"1";"1";"the sport ( pool ) area";"D N O N O N";"the#2027 sports#3 (#141 pool#46 )#153 area#67"
"the transition from business to pleasure#unknown";"1";"1";"1";"the transition from business to pleasure";"D N P N P V";"the#2027 transition#1 from#148 business#31 to#771 pleasure#5"
"the ration between costs and quality#Value-for-money";"1";"1";"1";"the ration between cost and quality";"D N P N C N";"the#2027 ration#1 between#11 costs#3 and#1183 quality#25"
"the team of the main restaurant#Staff";"1";"1";"1";"the team of the main restaurant";"D N P D G N";"the#2027 team#20 of#490 the#2027 main#24 restaurant#70"
"a little later cut off on sunday#Facilities";"1";"2";"2";"a little later cut off on Sunday";"D A A V A P R";"a#833 little#47 later#4 cut#2 off#13 on#161 sunday#4"
"the water in the lagune and pond#Facilities";"1";"1";"1";"the water in the lagune and pond";"D N P D G C G";"the#2027 water#19 in#626 the#2027 lagune#2 and#1183 pond#3"
"parking for all hotel and inn customers#Car parking";"1";"1";"1";"parking for all hotel and inn customer";"N P D N C G N";"parking#22 for#419 all#188 hotel#680 and#1183 inn#4 customers#4"
"can reserve a dinner in themed restaurant#unknown";"1";"1";"1";"can reserve a dinner in themed restaurant";"O V D N P V N";"can#81 reserve#1 a#833 dinner#19 in#626 themed#1 restaurant#70"
"the way they solved the food situation#Restaurant";"1";"1";"1";"the way they solve the food situation";"D N Q V D N N";"the#2027 way#17 they#77 solved#2 the#2027 food#131 situation#6"
"shuttle bus to / from the airport#Transportation";"1";"1";"1";"shuttle bus to / from the airport";"N N P V P D N";"shuttle#9 bus#20 to#771 /#40 from#148 the#2027 airport#32"
"transfer from the airport to the hotel#Transportation";"1";"1";"1";"Transfer from the airport to the hotel";"R P D N P D N";"transfer#4 from#148 the#2027 airport#32 to#771 the#2027 hotel#680"
"view of the mountains from my balcony#Rooms";"1";"1";"1";"view of the mountain from my balcony";"N P D N P Q N";"view#33 of#490 the#2027 mountains#1 from#148 my#141 balcony#10"
"the service at the level lounge bar#Staff";"1";"1";"1";"the service at the LEVEL lounge bar";"D N P D R N N";"the#2027 service#79 at#214 the#2027 level#9 lounge#9 bar#45"
"check · in / check · out#Reservation/check-in/check-out";"1";"1";"1";"Check · in / Check · out";"R N P G R N P";"check#19 ·#216 in#626 /#40 check#19 ·#216 out#48"
"some of the items in the room#Rooms";"1";"1";"1";"some of the item in the room";"D P D N P D N";"some#65 of#490 the#2027 items#4 in#626 the#2027 room#262"
"rooms with a view on other site#Rooms";"1";"1";"1";"room with a view on other site";"N P D N P G N";"rooms#124 with#296 a#833 view#33 on#161 other#55 site#5"
"a rs375 off the ala carte menu#Restaurant";"0";"1";"2";"a RS375 off the ala carte menu";"D R P D N N N";"a#833 rs375#2 off#13 the#2027 ala#7 carte#12 menu#3"
"other "" ingredients "" of a spa treatment#Facilities";"1";"1";"1";"other "" ingredient "" of a spa treatment";"G N N N P D N N";"other#55 ""#42 ingredients#1 ""#42 of#490 a#833 spa#20 treatment#4"
"the co · ordination between the working personnel#Staff";"1";"1";"1";"the co · ordination between the work personnel";"D N N N P D V N";"the#2027 co#1 ·#216 ordination#1 between#11 the#2027 working#19 personnel#11"
"20 eur “ late check · in fee#Reservation/check-in/check-out";"1";"1";"1";"20 EUR “ late check · in fee";"O R N G N N P N";"20#13 eur#4 “#1 late#8 check#19 ·#216 in#626 fee#1"
"to get to the hotel with a car#unknown";"1";"1";"1";"to get to the hotel with a car";"P V P D N P D N";"to#771 get#49 to#771 the#2027 hotel#680 with#296 a#833 car#11"
"welcome by the reseption and the general mangers#Staff";"1";"1";"1";"welcome by the reseption and the general manger";"G P D N C D G N";"welcome#14 by#52 the#2027 reseption#1 and#1183 the#2027 general#16 mangers#1"
"taxi ride to the town center & amp#Transportation";"1";"1";"1";"taxi ride to the town center & amp";"N N P D N N C N";"taxi#3 ride#3 to#771 the#2027 town#12 center#36 &#36 amp#12"
"coach to the airport and corte d 'ingles#Transportation";"1";"1";"1";"coach to the airport and Corte d 'ingles";"N P D N C R O N";"coach#2 to#771 the#2027 airport#32 and#1183 corte#1 d#2 'ingles#1"
"easy access to hop & hop bus tour#Transportation";"1";"1";"1";"easy access to hop & hop bus tour";"G N P V C V N N";"easy#16 access#15 to#771 hop#4 &#36 hop#4 bus#20 tour#4"
"area at the pool and in the garden#Facilities";"1";"1";"1";"area at the pool and in the garden";"N P D N C P D N";"area#67 at#214 the#2027 pool#46 and#1183 in#626 the#2027 garden#4"
"a bus stop that goes to the rer station#Location";"1";"1";"1";"a bus stop that go to the RER station";"D N N O V P D R N";"a#833 bus#20 stop#8 that#162 goes#2 to#771 the#2027 rer#5 station#26"
"set of house rules that seemed made for partying teenagers#unknown";"1";"1";"1";"set of house rule that seem make for party teenager";"N P N N P V V P V N";"set#7 of#490 house#4 rules#2 that#162 seemed#7 made#32 for#419 partying#1 teenagers#2"
"lots of narrow old streets with shopping of all kind#Location";"1";"1";"1";"lot of narrow old street with shopping of all kind";"N P G G N P N P D N";"lots#12 of#490 narrow#3 old#48 streets#2 with#296 shopping#20 of#490 all#188 kind#19"
"a nite were we could not find something to eat#Restaurant";"1";"1";"1";"a nite be we can not find something to eat";"D G V Q O A V N P V";"a#833 nite#1 were#230 we#407 could#42 not#259 find#21 something#13 to#771 eat#14"
"all kinds of food from different regions of the world#Restaurant";"1";"1";"1";"all kind of food from different region of the world";"D N P N P G N P D N";"all#188 kinds#3 of#490 food#131 from#148 different#16 regions#1 of#490 the#2027 world#13"
